Id,ActivityDate,TotalSteps,TotalDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,PercentLightDistance,PercentModerateDistance,PercentVeryActiveDistance,TotalActiveMins,PercentLightlyActiveMins,PercentVeryActiveMins
6962181067,4/17/2016,10145,6.71,0,0.33,0.68,5.69,5,13,295,634,2027,84.80,10.13,4.92,313,94.25,1.60
6962181067,4/18/2016,11404,7.54,0,0.83,2.39,4.32,13,42,238,689,2039,57.29,31.70,11.01,293,81.23,4.44
6962181067,4/19/2016,10742,7.10,0,2.10,2.13,2.87,35,41,195,659,2046,40.42,30.00,29.58,271,71.96,12.92
6962181067,4/20/2016,13928,9.55,0,4.28,0.19,5.09,48,4,297,639,2174,53.30,1.99,44.82,349,85.10,13.75
6962181067,4/21/2016,11835,9.71,4.081692219,3.99,2.10,3.51,53,27,214,708,2179,36.15,21.63,41.09,294,72.79,18.03
6962181067,4/22/2016,10725,7.09,0,1.77,1.55,3.77,30,33,240,659,2086,53.17,21.86,24.96,303,79.21,9.90
6962181067,4/23/2016,20031,13.24,0,4.20,2.00,7.04,58,41,347,484,2571,53.17,15.11,31.72,446,77.80,13.00
6962181067,4/24/2016,5029,3.32,0,0.00,0.00,3.32,0,0,199,720,1705,100.00,0.00,0.00,199,100.00,0.00
6962181067,4/25/2016,13239,9.27,2.785175085,3.02,1.68,4.46,35,31,282,637,2194,48.11,18.12,32.58,348,81.03,10.06
6962181067,4/26/2016,10433,6.90,0,2.58,0.42,3.90,36,7,254,680,2012,56.52,6.09,37.39,297,85.52,12.12
6962181067,4/27/2016,10320,6.82,0,0.55,2.02,4.25,7,38,279,697,2034,62.32,29.62,8.06,324,86.11,2.16
6962181067,4/28/2016,12627,8.35,0,2.51,0.24,5.59,38,8,288,621,2182,66.95,2.87,30.06,334,86.23,11.38
6962181067,4/29/2016,10762,7.11,0,0.82,0.48,5.81,12,15,369,645,2254,81.72,6.75,11.53,396,93.18,3.03
6962181067,4/30/2016,10081,6.66,0,2.24,0.76,3.67,32,16,237,731,2002,55.11,11.41,33.63,285,83.16,11.23
6962181067,5/1/2016,5454,3.61,0,0.00,0.00,3.61,0,0,215,722,1740,100.00,0.00,0.00,215,100.00,0.00
6962181067,5/2/2016,12912,8.54,0,1.20,2.00,5.34,18,39,313,655,2162,62.53,23.42,14.05,370,84.59,4.86
6962181067,5/3/2016,12109,8.12,0,1.74,2.04,4.33,21,36,267,654,2072,53.33,25.12,21.43,324,82.41,6.48
6962181067,5/4/2016,10147,6.71,0,0.47,1.68,4.55,15,36,284,683,2086,67.81,25.04,7.00,335,84.78,4.48
6962181067,5/5/2016,10524,6.96,0,0.99,1.16,4.81,14,22,305,591,2066,69.11,16.67,14.22,341,89.44,4.11
6962181067,5/6/2016,5908,3.91,0,0.00,0.00,3.91,0,0,299,717,1850,100.00,0.00,0.00,299,100.00,0.00
6962181067,5/7/2016,6815,4.50,0,0.00,0.00,4.50,0,0,328,745,1947,100.00,0.00,0.00,328,100.00,0.00
6962181067,5/8/2016,4188,2.77,0,0.00,0.52,2.25,0,14,151,709,1659,81.23,18.77,0.00,165,91.52,0.00
6962181067,5/9/2016,12342,8.72,3.167821884,3.90,1.18,3.65,43,21,231,607,2105,41.86,13.53,44.72,295,78.31,14.58
6962181067,5/10/2016,15448,10.21,0,3.47,1.75,4.99,62,34,275,626,2361,48.87,17.14,33.99,371,74.12,16.71
6962181067,5/11/2016,6722,4.44,0,1.49,0.31,2.65,24,7,199,709,1855,59.68,6.98,33.56,230,86.52,10.43
6962181067,5/12/2016,3587,2.37,0,0.00,0.25,2.11,0,8,105,127,928,89.03,10.55,0.00,113,92.92,0.00
7007744171,4/12/2016,14172,10.29,4.869782925,4.50,0.38,5.41,53,8,355,1024,2937,52.58,3.69,43.73,416,85.34,12.74
7007744171,4/13/2016,12862,9.65,4.851306915,4.61,0.56,4.48,56,22,261,1101,2742,46.42,5.80,47.77,339,76.99,16.52
7007744171,4/14/2016,11179,8.24,3.285414934,2.95,0.34,4.96,34,6,304,1096,2668,60.19,4.13,35.80,344,88.37,9.88
7007744171,4/15/2016,5273,3.53,0,0.00,0.00,3.53,0,0,202,1238,2098,100.00,0.00,0.00,202,100.00,0.00
7007744171,4/16/2016,4631,3.10,0,0.00,0.00,3.10,0,0,203,1155,2076,100.00,0.00,0.00,203,100.00,0.00
7007744171,4/17/2016,8059,5.39,0,0.00,0.00,5.39,0,0,305,1135,2383,100.00,0.00,0.00,305,100.00,0.00
7007744171,4/18/2016,14816,10.98,4.930550098,3.79,2.12,5.05,48,31,284,1077,2832,45.99,19.31,34.52,363,78.24,13.22
7007744171,4/19/2016,14194,10.48,4.94214201,4.41,0.76,5.31,53,17,304,1066,2812,50.67,7.25,42.08,374,81.28,14.17
7007744171,4/20/2016,15566,11.31,4.924840927,4.79,0.67,5.86,60,33,347,1000,3096,51.81,5.92,42.35,440,78.86,13.64
7007744171,4/21/2016,13744,9.19,0,2.15,1.87,5.17,30,34,327,1049,2763,56.26,20.35,23.39,391,83.63,7.67
7007744171,4/22/2016,15299,10.24,0,4.10,1.76,4.37,64,50,261,1065,2889,42.68,17.19,40.04,375,69.60,17.07
7007744171,4/23/2016,8093,5.41,0,0.13,1.13,4.15,2,25,223,1190,2284,76.71,20.89,2.40,250,89.20,0.80
7007744171,4/24/2016,11085,7.42,0,0.00,0.00,7.42,0,0,419,1021,2667,100.00,0.00,0.00,419,100.00,0.00
7007744171,4/25/2016,18229,13.34,4.861792088,4.31,1.37,7.67,51,24,379,986,3055,57.50,10.27,32.31,454,83.48,11.23
7007744171,4/26/2016,15090,10.10,0,0.93,0.94,8.23,16,22,424,978,2939,81.49,9.31,9.21,462,91.77,3.46
7007744171,4/27/2016,13541,10.22,4.885604858,4.27,0.66,5.29,50,12,337,1041,2830,51.76,6.46,41.78,399,84.46,12.53
7007744171,4/28/2016,15128,10.12,0,1.09,0.77,8.26,16,16,401,1007,2836,81.62,7.61,10.77,433,92.61,3.70
7007744171,4/29/2016,20067,14.30,4.911146164,4.31,2.05,7.95,55,42,382,961,3180,55.59,14.34,30.14,479,79.75,11.48
7007744171,4/30/2016,3761,2.52,0,0.00,0.00,2.52,0,0,200,1240,2051,100.00,0.00,0.00,200,100.00,0.00
7007744171,5/1/2016,5600,3.75,0,0.00,0.00,3.75,0,0,237,1142,2225,100.00,0.00,0.00,237,100.00,0.00
7007744171,5/2/2016,13041,9.18,2.832325935,4.64,0.70,3.83,64,14,250,1112,2642,41.72,7.63,50.54,328,76.22,19.51
7007744171,5/3/2016,14510,10.87,4.912367821,4.48,1.02,5.36,58,31,330,1021,2976,49.31,9.38,41.21,419,78.76,13.84
7007744171,5/5/2016,15010,11.10,4.878232002,4.33,1.29,5.48,53,23,317,1047,2933,49.37,11.62,39.01,393,80.66,13.49
7007744171,5/6/2016,11459,7.67,0,3.00,0.81,3.86,44,13,247,1136,2553,50.33,10.56,39.11,304,81.25,14.47
7086361926,4/12/2016,11317,8.41,0,5.27,0.15,2.97,59,6,153,745,2772,35.32,1.78,62.66,218,70.18,27.06
7086361926,4/13/2016,5813,3.62,0,0.56,0.21,2.84,31,26,155,744,2516,78.45,5.80,15.47,212,73.11,14.62
7086361926,4/14/2016,9123,6.12,0,2.03,0.33,3.66,35,32,189,787,2734,59.80,5.39,33.17,256,73.83,13.67
7086361926,4/15/2016,8585,5.67,0,2.04,1.11,2.53,30,21,139,864,2395,44.62,19.58,35.98,190,73.16,15.79
7086361926,4/16/2016,31,0.01,0,0.00,0.00,0.01,0,0,3,1437,1635,100.00,0.00,0.00,3,100.00,0.00
7086361926,4/18/2016,9827,6.71,0,3.17,1.22,2.31,61,51,114,1136,2743,34.43,18.18,47.24,226,50.44,26.99
7086361926,4/19/2016,10688,7.29,0,3.53,1.23,2.51,67,69,124,671,2944,34.43,16.87,48.42,260,47.69,25.77
7086361926,4/20/2016,14365,10.64,0,7.64,0.45,2.54,87,13,145,797,2997,23.87,4.23,71.80,245,59.18,35.51
7086361926,4/21/2016,9469,6.18,0,1.36,0.30,4.51,19,6,206,758,2463,72.98,4.85,22.01,231,89.18,8.23
7086361926,4/22/2016,9753,6.53,0,2.87,0.97,2.67,58,59,153,762,2846,40.89,14.85,43.95,270,56.67,21.48
7086361926,4/23/2016,2817,1.81,0,0.00,0.00,1.80,0,0,90,1350,1965,99.45,0.00,0.00,90,100.00,0.00
7086361926,4/24/2016,3520,2.16,0,0.00,0.00,2.15,0,0,125,566,2049,99.54,0.00,0.00,125,100.00,0.00
7086361926,4/25/2016,10091,6.82,0,3.75,0.70,2.37,69,39,129,706,2752,34.75,10.26,54.99,237,54.43,29.11
7086361926,4/26/2016,10387,7.07,0,4.16,0.77,2.12,70,33,132,726,2781,29.99,10.89,58.84,235,56.17,29.79
7086361926,4/27/2016,11107,8.34,0,5.63,0.18,2.53,55,6,145,829,2693,30.34,2.16,67.51,206,70.39,26.70
7086361926,4/28/2016,11584,7.80,0,2.79,1.64,3.36,54,48,161,810,2862,43.08,21.03,35.77,263,61.22,20.53
7086361926,4/29/2016,7881,4.95,0,0.49,0.45,4.00,24,36,182,1198,2616,80.81,9.09,9.90,242,75.21,9.92
7086361926,4/30/2016,14560,9.41,0,3.12,1.04,5.24,42,17,308,584,2995,55.69,11.05,33.16,367,83.92,11.44
7086361926,5/1/2016,12390,8.07,0,2.30,0.90,4.85,30,15,258,685,2730,60.10,11.15,28.50,303,85.15,9.90
7086361926,5/2/2016,10052,6.81,0,3.48,0.66,2.66,66,26,139,737,2754,39.06,9.69,51.10,231,60.17,28.57
7086361926,5/3/2016,10288,6.76,0,2.74,0.85,3.16,57,36,152,761,2754,46.75,12.57,40.53,245,62.04,23.27
7086361926,5/4/2016,10988,8.31,0,5.28,0.12,2.90,45,12,135,843,2655,34.90,1.44,63.54,192,70.31,23.44
7086361926,5/5/2016,8564,5.60,0,1.78,0.83,2.95,24,14,149,1253,2386,52.68,14.82,31.79,187,79.68,12.83
7086361926,5/6/2016,12461,8.38,0,3.82,1.43,3.12,84,35,154,834,2924,37.23,17.06,45.58,273,56.41,30.77
7086361926,5/7/2016,12827,8.48,0,1.46,2.33,4.68,20,42,209,621,2739,55.19,27.48,17.22,271,77.12,7.38
7086361926,5/8/2016,10677,7.10,0,2.31,1.53,3.25,32,27,147,695,2534,45.77,21.55,32.54,206,71.36,15.53
7086361926,5/9/2016,13566,9.11,0,4.26,1.71,3.12,67,50,171,743,2960,34.25,18.77,46.76,288,59.38,23.26
7086361926,5/10/2016,14433,10.79,0,7.11,1.20,2.45,72,23,106,1182,2800,22.71,11.12,65.89,201,52.74,35.82
7086361926,5/11/2016,9572,6.52,0,2.89,1.39,2.23,57,40,128,757,2735,34.20,21.32,44.33,225,56.89,25.33
7086361926,5/12/2016,3789,2.56,0,0.38,0.27,1.89,5,4,58,343,1199,73.83,10.55,14.84,67,86.57,7.46
8053475328,4/12/2016,18060,14.12,0,11.64,0.39,2.10,116,8,123,1193,3186,14.87,2.76,82.44,247,49.80,46.96
8053475328,4/13/2016,16433,13.35,0,10.43,0.47,2.45,95,12,156,1177,3140,18.35,3.52,78.13,263,59.32,36.12
8053475328,4/14/2016,20159,15.97,0,12.34,0.21,3.36,119,5,193,1123,3411,21.04,1.31,77.27,317,60.88,37.54
8053475328,4/15/2016,20669,16.24,0,13.26,0.39,2.59,132,8,158,1142,3410,15.95,2.40,81.65,298,53.02,44.30
8053475328,4/16/2016,14549,11.11,0,9.36,0.27,1.49,96,6,83,1255,2867,13.41,2.43,84.25,185,44.86,51.89
8053475328,4/17/2016,18827,13.69,0,9.24,0.80,3.64,111,21,195,1113,3213,26.59,5.84,67.49,327,59.63,33.94
8053475328,4/18/2016,17076,12.66,0,9.08,0.23,3.35,102,6,195,1137,3133,26.46,1.82,71.72,303,64.36,33.66
8053475328,4/19/2016,15929,12.48,0,9.22,0.31,2.95,90,7,191,1152,3114,23.64,2.48,73.88,288,66.32,31.25
8053475328,4/20/2016,15108,12.19,0,9.58,0.23,2.38,89,5,158,695,3043,19.52,1.89,78.59,252,62.70,35.32
8053475328,4/21/2016,16057,12.51,0,9.67,0.25,2.58,100,6,170,1164,3103,20.62,2.00,77.30,276,61.59,36.23
8053475328,4/22/2016,10520,8.29,0,6.26,0.15,1.88,60,3,117,1260,2655,22.68,1.81,75.51,180,65.00,33.33
8053475328,4/23/2016,22359,17.19,0,12.54,0.63,4.02,125,14,223,741,3554,23.39,3.66,72.95,362,61.60,34.53
8053475328,4/24/2016,22988,17.95,0,13.13,1.55,3.26,129,33,182,1096,3577,18.16,8.64,73.15,344,52.91,37.50
8053475328,4/25/2016,20500,15.69,0,11.37,0.46,3.86,118,9,209,1104,3403,24.60,2.93,72.47,336,62.20,35.12
8053475328,4/26/2016,12685,9.62,0,6.31,0.20,3.10,68,5,185,1182,2846,32.22,2.08,65.59,258,71.71,26.36
8053475328,4/27/2016,12422,9.82,0,6.46,0.43,2.93,60,10,183,1187,2852,29.84,4.38,65.78,253,72.33,23.72
8053475328,4/28/2016,15447,12.40,0,9.67,0.39,2.35,90,9,153,1188,3062,18.95,3.15,77.98,252,60.71,35.71
8053475328,4/29/2016,12315,9.65,0,6.17,0.31,3.17,58,8,159,1215,2794,32.85,3.21,63.94,225,70.67,25.78
8053475328,4/30/2016,7135,5.59,0,2.99,0.06,2.54,27,1,131,1281,2408,45.44,1.07,53.49,159,82.39,16.98
8053475328,5/1/2016,1170,0.85,0,0.00,0.00,0.85,0,0,51,1389,1886,100.00,0.00,0.00,51,100.00,0.00
8053475328,5/2/2016,1969,1.43,0,0.00,0.00,1.43,0,0,95,1345,1988,100.00,0.00,0.00,95,100.00,0.00
8053475328,5/3/2016,15484,11.90,0,8.39,0.93,2.59,87,22,165,1166,3023,21.76,7.82,70.50,274,60.22,31.75
8053475328,5/4/2016,14581,11.15,0,8.82,0.40,1.91,89,8,123,1220,2918,17.13,3.59,79.10,220,55.91,40.45
8053475328,5/5/2016,14990,11.51,0,8.85,0.45,2.21,93,9,130,1208,2950,19.20,3.91,76.89,232,56.03,40.09
8053475328,5/6/2016,13953,11.00,0,9.10,0.69,1.21,90,15,90,1245,2859,11.00,6.27,82.73,195,46.15,46.15
8053475328,5/7/2016,19769,15.67,0,12.44,0.88,2.35,121,20,148,1076,3331,15.00,5.62,79.39,289,51.21,41.87
8053475328,5/8/2016,22026,17.65,0,13.40,0.59,3.66,125,14,228,1073,3589,20.74,3.34,75.92,367,62.13,34.06
8053475328,5/9/2016,12465,9.38,0,6.12,0.57,2.69,66,12,148,1214,2765,28.68,6.08,65.25,226,65.49,29.20
8053475328,5/10/2016,14810,11.36,0,9.09,0.42,1.85,96,10,115,1219,2926,16.29,3.70,80.02,221,52.04,43.44
8053475328,5/11/2016,12209,9.40,0,6.08,0.28,3.04,60,7,184,1189,2809,32.34,2.98,64.68,251,73.31,23.90
8053475328,5/12/2016,4998,3.91,0,2.95,0.20,0.76,28,4,39,839,1505,19.44,5.12,75.45,71,54.93,39.44
8253242879,4/12/2016,9033,7.16,0,5.43,0.14,1.59,40,2,154,1244,2044,22.21,1.96,75.84,196,78.57,20.41
8253242879,4/13/2016,8053,6.10,0,4.17,0.63,1.31,35,11,96,1298,1935,21.48,10.33,68.36,142,67.61,24.65
8253242879,4/14/2016,5234,3.46,0,1.93,0.99,0.54,29,16,33,1362,1705,15.61,28.61,55.78,78,42.31,37.18
8253242879,4/15/2016,2672,1.77,0,0.00,0.00,1.76,0,0,105,1335,1632,99.44,0.00,0.00,105,100.00,0.00
8253242879,4/16/2016,9256,6.14,0,0.43,3.27,2.45,6,51,115,1268,1880,39.90,53.26,7.00,172,66.86,3.49
8253242879,4/17/2016,10204,7.91,0,5.43,0.15,2.33,41,5,157,1237,2112,29.46,1.90,68.65,203,77.34,20.20
8253242879,4/18/2016,5151,3.48,0,1.04,0.63,1.80,16,16,130,1278,1829,51.72,18.10,29.89,162,80.25,9.88
8253242879,4/19/2016,4212,2.78,0,0.00,0.00,2.78,0,0,164,1276,1763,100.00,0.00,0.00,164,100.00,0.00
8253242879,4/20/2016,6466,4.27,0,0.33,0.82,3.11,5,18,216,1201,1931,72.83,19.20,7.73,239,90.38,2.09
8253242879,4/21/2016,11268,8.56,0,5.88,0.93,1.75,49,20,172,1199,2218,20.44,10.86,68.69,241,71.37,20.33
8253242879,4/22/2016,2824,1.87,0,0.00,0.00,1.87,0,0,120,1320,1651,100.00,0.00,0.00,120,100.00,0.00
8253242879,4/23/2016,9282,6.26,0,2.09,1.04,3.13,30,26,191,1193,2132,50.00,16.61,33.39,247,77.33,12.15
8253242879,4/24/2016,8905,7.13,0,5.60,0.19,1.34,41,4,82,1313,1976,18.79,2.66,78.54,127,64.57,32.28
8253242879,4/25/2016,6829,4.51,0,0.36,2.39,1.77,7,54,118,1261,1909,39.25,52.99,7.98,179,65.92,3.91
8253242879,4/26/2016,4562,3.04,0,1.18,0.49,1.37,19,14,108,1299,1813,45.07,16.12,38.82,141,76.60,13.48
8253242879,4/27/2016,10232,8.18,0,6.24,0.23,1.70,45,5,104,1286,2008,20.78,2.81,76.28,154,67.53,29.22
8253242879,4/28/2016,2718,1.80,0,0.67,0.78,0.34,11,16,20,1393,1580,18.89,43.33,37.22,47,42.55,23.40
8253242879,4/29/2016,6260,4.26,0,1.29,0.54,2.40,16,14,136,1257,1854,56.34,12.68,30.28,166,81.93,9.64
8378563200,4/12/2016,7626,6.05,2.253081083,0.83,0.71,4.50,65,15,156,723,3635,74.38,11.74,13.72,236,66.10,27.54
8378563200,4/13/2016,12386,9.82,2.092147112,4.96,0.65,4.21,116,14,169,680,4079,42.87,6.62,50.51,299,56.52,38.80
8378563200,4/14/2016,13318,10.56,2.253081083,5.62,1.03,3.91,123,21,174,699,4163,37.03,9.75,53.22,318,54.72,38.68
8378563200,4/15/2016,14461,11.47,0,4.91,1.15,5.41,60,23,190,729,3666,47.17,10.03,42.81,273,69.60,21.98
8378563200,4/16/2016,11207,8.89,0,5.37,1.07,2.44,64,21,142,563,3363,27.45,12.04,60.40,227,62.56,28.19
8378563200,4/17/2016,2132,1.69,0,0.00,0.00,1.69,0,0,93,599,2572,100.00,0.00,0.00,93,100.00,0.00
8378563200,4/18/2016,13630,10.81,2.092147112,5.05,0.56,5.20,117,10,174,720,4157,48.10,5.18,46.72,301,57.81,38.87
8378563200,4/19/2016,13070,10.36,2.253081083,5.30,0.88,4.18,120,19,154,737,4092,40.35,8.49,51.16,293,52.56,40.96
8378563200,4/20/2016,9388,7.44,2.092147112,2.23,0.44,4.78,82,8,169,763,3787,64.25,5.91,29.97,259,65.25,31.66
8378563200,4/21/2016,15148,12.01,2.253081083,6.90,0.82,4.29,137,16,145,677,4236,35.72,6.83,57.45,298,48.66,45.97
8378563200,4/22/2016,12200,9.67,2.092147112,4.91,0.59,4.18,113,12,159,769,4044,43.23,6.10,50.78,284,55.99,39.79
8378563200,4/23/2016,5709,4.53,0,1.52,0.52,2.48,19,10,136,740,2908,54.75,11.48,33.55,165,82.42,11.52
8378563200,4/24/2016,3703,2.94,0,0.00,0.00,2.94,0,0,135,734,2741,100.00,0.00,0.00,135,100.00,0.00
8378563200,4/25/2016,12405,9.84,2.092147112,5.05,0.87,3.92,117,16,141,692,4005,39.84,8.84,51.32,274,51.46,42.70
8378563200,4/26/2016,16208,12.85,0,7.51,0.92,4.42,90,18,161,593,3763,34.40,7.16,58.44,269,59.85,33.46
8378563200,4/27/2016,7359,5.84,0,0.33,0.18,5.33,4,4,192,676,3061,91.27,3.08,5.65,200,96.00,2.00
8378563200,4/28/2016,5417,4.30,0,0.90,0.49,2.91,11,10,139,711,2884,67.67,11.40,20.93,160,86.88,6.88
8378563200,4/29/2016,6175,4.90,0,0.25,0.36,4.27,3,7,172,767,2982,87.14,7.35,5.10,182,94.51,1.65
8378563200,4/30/2016,2946,2.34,0,0.00,0.00,2.34,0,0,121,780,2660,100.00,0.00,0.00,121,100.00,0.00
8378563200,5/1/2016,11419,9.06,0,6.03,0.56,2.47,71,10,127,669,3369,27.26,6.18,66.56,208,61.06,34.13
8378563200,5/2/2016,6064,4.81,2.092147112,0.63,0.17,4.01,63,4,142,802,3491,83.37,3.53,13.10,209,67.94,30.14
8378563200,5/3/2016,8712,6.91,2.253081083,1.34,1.06,4.50,71,20,195,822,3784,65.12,15.34,19.39,286,68.18,24.83
8378563200,5/4/2016,7875,6.24,0,1.56,0.49,4.20,19,10,167,680,3110,67.31,7.85,25.00,196,85.20,9.69
8378563200,5/5/2016,8567,6.79,2.253081083,0.89,0.16,5.74,66,3,214,764,3783,84.54,2.36,13.11,283,75.62,23.32
8378563200,5/6/2016,7045,5.59,2.092147112,1.55,0.25,3.78,74,5,166,831,3644,67.62,4.47,27.73,245,67.76,30.20
8378563200,5/7/2016,4468,3.54,0,0.00,0.00,3.54,0,0,158,851,2799,100.00,0.00,0.00,158,100.00,0.00
8378563200,5/8/2016,2943,2.33,0,0.00,0.00,2.33,0,0,139,621,2685,100.00,0.00,0.00,139,100.00,0.00
8378563200,5/9/2016,8382,6.65,2.092147112,1.27,0.66,4.72,71,13,171,772,3721,70.98,9.92,19.10,255,67.06,27.84
8378563200,5/10/2016,6582,5.22,2.253081083,0.66,0.64,3.92,63,13,152,840,3586,75.10,12.26,12.64,228,66.67,27.63
8378563200,5/11/2016,9143,7.25,2.092147112,1.39,0.59,5.27,72,10,184,763,3788,72.69,8.14,19.17,266,69.17,27.07
8378563200,5/12/2016,4561,3.62,0,0.65,0.27,2.69,8,6,102,433,1976,74.31,7.46,17.96,116,87.93,6.90
8583815059,4/12/2016,5014,3.91,0,0.00,0.33,3.58,0,7,196,1237,2650,91.56,8.44,0.00,203,96.55,0.00
8583815059,4/13/2016,5571,4.35,0,0.15,0.97,3.23,2,23,163,1252,2654,74.25,22.30,3.45,188,86.70,1.06
8583815059,4/14/2016,3135,2.45,0,0.00,0.00,2.43,0,0,134,1306,2443,99.18,0.00,0.00,134,100.00,0.00
8583815059,4/15/2016,3430,2.68,0,0.00,0.00,0.90,0,0,65,1375,2505,33.58,0.00,0.00,65,100.00,0.00
8583815059,4/18/2016,3864,3.01,0,0.31,1.06,1.35,4,22,105,1309,2536,44.85,35.22,10.30,131,80.15,3.05
8583815059,4/19/2016,5697,4.44,0,0.53,0.48,3.44,7,10,166,1257,2668,77.48,10.81,11.94,183,90.71,3.83
8583815059,4/20/2016,5273,4.11,0,0.00,1.04,3.07,0,27,167,1246,2647,74.70,25.30,0.00,194,86.08,0.00
8583815059,4/21/2016,8538,6.66,0,2.63,1.02,3.01,35,18,158,1229,2883,45.20,15.32,39.49,211,74.88,16.59
8583815059,4/22/2016,8687,6.78,0,0.29,2.41,4.08,4,54,212,1170,2944,60.18,35.55,4.28,270,78.52,1.48
8583815059,4/23/2016,9423,7.35,0,0.53,2.03,4.75,7,44,238,1151,3012,64.63,27.62,7.21,289,82.35,2.42
8583815059,4/24/2016,8286,6.46,0,0.15,2.05,4.27,2,44,206,1188,2889,66.10,31.73,2.32,252,81.75,0.79
8583815059,4/25/2016,4503,3.51,0,1.47,0.24,1.81,18,6,122,1294,2547,51.57,6.84,41.88,146,83.56,12.33
8583815059,4/26/2016,10499,8.19,0,0.07,4.22,3.89,1,91,214,1134,3093,47.50,51.53,0.85,306,69.93,0.33
8583815059,4/27/2016,12474,9.73,0,6.60,0.27,2.87,77,5,129,1229,3142,29.50,2.77,67.83,211,61.14,36.49
8583815059,4/28/2016,6174,4.82,0,0.00,1.20,3.61,0,28,203,1209,2757,74.90,24.90,0.00,231,87.88,0.00
8583815059,4/29/2016,15168,11.83,0,3.90,3.00,4.92,46,67,258,1069,3513,41.59,25.36,32.97,371,69.54,12.40
8583815059,4/30/2016,10085,7.87,0,0.15,1.28,6.43,2,28,317,1093,3164,81.70,16.26,1.91,347,91.35,0.58
8583815059,5/1/2016,4512,3.52,0,0.78,0.12,2.04,10,2,117,1311,2596,57.95,3.41,22.16,129,90.70,7.75
8583815059,5/5/2016,12427,9.69,0,0.00,0.00,1.18,0,0,70,1370,3266,12.18,0.00,0.00,70,100.00,0.00
8583815059,5/6/2016,5843,4.56,0,0.14,1.19,3.23,2,22,166,1250,2683,70.83,26.10,3.07,190,87.37,1.05
8583815059,5/7/2016,6117,4.77,0,0.00,0.00,4.77,0,0,250,1190,2810,100.00,0.00,0.00,250,100.00,0.00
8583815059,5/8/2016,9217,7.19,0,0.22,3.31,3.66,3,72,182,1183,2940,50.90,46.04,3.06,257,70.82,1.17
8583815059,5/9/2016,9877,7.70,0,5.76,0.17,1.73,66,4,110,1260,2947,22.47,2.21,74.81,180,61.11,36.67
8583815059,5/10/2016,8240,6.43,0,0.69,2.01,3.72,9,43,162,1226,2846,57.85,31.26,10.73,214,75.70,4.21
8583815059,5/11/2016,8701,6.79,0,0.37,3.24,3.17,5,71,177,1106,2804,46.69,47.72,5.45,253,69.96,1.98
8792009665,4/12/2016,2564,1.64,0,0.00,0.00,1.64,0,0,116,831,2044,100.00,0.00,0.00,116,100.00,0.00
8792009665,4/13/2016,1320,0.84,0,0.00,0.00,0.84,0,0,82,806,1934,100.00,0.00,0.00,82,100.00,0.00
8792009665,4/14/2016,1219,0.78,0,0.00,0.00,0.78,0,0,84,853,1963,100.00,0.00,0.00,84,100.00,0.00
8792009665,4/15/2016,2483,1.59,0,0.00,0.00,1.59,0,0,126,937,2009,100.00,0.00,0.00,126,100.00,0.00
8792009665,4/16/2016,244,0.16,0,0.00,0.00,0.16,0,0,12,1428,1721,100.00,0.00,0.00,12,100.00,0.00
8792009665,4/20/2016,3147,2.01,0,0.00,0.28,1.74,0,10,139,744,2188,86.57,13.93,0.00,149,93.29,0.00
8792009665,4/21/2016,144,0.09,0,0.00,0.00,0.09,0,0,9,1431,1720,100.00,0.00,0.00,9,100.00,0.00
8792009665,4/22/2016,4068,2.60,0,0.05,0.28,2.27,1,20,195,817,2419,87.31,10.77,1.92,216,90.28,0.46
8792009665,4/23/2016,5245,3.36,0,0.16,0.44,2.75,8,45,232,795,2748,81.85,13.10,4.76,285,81.40,2.81
8792009665,4/24/2016,400,0.26,0,0.04,0.05,0.16,3,8,19,1410,1799,61.54,19.23,15.38,30,63.33,10.00
8792009665,4/26/2016,1321,0.85,0,0.00,0.00,0.85,0,0,80,1360,1928,100.00,0.00,0.00,80,100.00,0.00
8792009665,4/27/2016,1758,1.13,0,0.00,0.00,1.13,0,0,112,900,2067,100.00,0.00,0.00,112,100.00,0.00
8792009665,4/28/2016,6157,3.94,0,0.00,0.00,3.94,0,0,310,714,2780,100.00,0.00,0.00,310,100.00,0.00
8792009665,4/29/2016,8360,5.35,0,0.14,0.28,4.93,6,14,380,634,3101,92.15,5.23,2.62,400,95.00,1.50
8792009665,4/30/2016,7174,4.59,0,0.33,0.36,3.91,10,20,301,749,2896,85.19,7.84,7.19,331,90.94,3.02
8792009665,5/1/2016,1619,1.04,0,0.00,0.00,1.04,0,0,79,834,1962,100.00,0.00,0.00,79,100.00,0.00
8792009665,5/2/2016,1831,1.17,0,0.00,0.00,1.17,0,0,101,916,2015,100.00,0.00,0.00,101,100.00,0.00
8792009665,5/3/2016,2421,1.55,0,0.00,0.00,1.55,0,0,156,739,2297,100.00,0.00,0.00,156,100.00,0.00
8792009665,5/4/2016,2283,1.46,0,0.00,0.00,1.46,0,0,129,848,2067,100.00,0.00,0.00,129,100.00,0.00
8877689391,4/12/2016,23186,20.40,0,12.22,0.34,7.82,85,7,312,1036,3921,38.33,1.67,59.90,404,77.23,21.04
